City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description,Date
0,Zaraza,VE,9.3503,-65.3245,75.33,77,4,9.71,clear sky,2022-02-05 01:39:04
1,Benguela,AO,-12.5763,13.4055,73.94,73,100,4.94,overcast clouds,2022-02-05 01:36:40
2,Tasiilaq,GL,65.6145,-37.6368,24.96,69,100,42.73,overcast clouds,2022-02-05 01:34:37
3,Qaanaaq,GL,77.484,-69.3632,1.17,70,100,6.51,overcast clouds,2022-02-05 01:34:47
4,Bethel,US,41.3712,-73.414,31.5,84,100,8.05,overcast clouds,2022-02-05 01:39:05
5,Dryden,CA,49.7833,-92.7503,-3.71,71,0,5.75,clear sky,2022-02-05 01:39:05
6,Rikitea,PF,-23.1203,-134.9692,79.05,68,4,7.18,clear sky,2022-02-05 01:39:06
7,Bogorodskoye,RU,56.55,37.8833,0.41,100,99,1.66,overcast clouds,2022-02-05 01:39:06
8,Cape Town,ZA,-33.9258,18.4232,65.88,67,0,5.01,clear sky,2022-02-05 01:37:51
9,Hermanus,ZA,-34.4187,19.2345,63.81,70,1,18.03,clear sky,2022-02-05 01:39:07
10,Atuona,PF,-9.8,-139.0333,78.37,77,25,15.9,scattered clouds,2022-02-05 01:39:07
11,Masuguru,TZ,-11.3667,38.4167,72.09,95,100,4.79,light rain,2022-02-05 01:39:08
12,Cordoba,AR,-31.4135,-64.1811,64.6,74,0,8.05,clear sky,2022-02-05 01:38:26
13,Saint George,US,37.1041,-113.5841,48.79,21,0,8.05,clear sky,2022-02-05 01:38:20
14,Port Elizabeth,ZA,-33.918,25.5701,68.09,82,75,4.61,broken clouds,2022-02-05 01:38:26
15,Vaini,TO,-21.2,-175.2,78.96,94,100,17.27,overcast clouds,2022-02-05 01:37:47
16,Ostrovnoy,RU,68.0531,39.5131,12.63,86,100,21.36,overcast clouds,2022-02-05 01:39:09
17,Dikson,RU,73.5069,80.5464,-1.34,93,100,5.73,overcast clouds,2022-02-05 01:35:32
18,Kapaa,US,22.0752,-159.319,79.12,79,40,1.01,light rain,2022-02-05 01:39:09
19,Hilo,US,19.7297,-155.09,78.53,79,100,9.22,overcast clouds,2022-02-05 01:37:07
20,Plavinas,LV,56.6178,25.7255,28.78,96,100,10.89,snow,2022-02-05 01:39:10
21,Punta Arenas,CL,-53.15,-70.9167,50.11,66,0,2.3,clear sky,2022-02-05 01:36:04
22,Norman Wells,CA,65.282,-126.8329,-7.56,64,75,21.85,broken clouds,2022-02-05 01:39:02
23,Tuatapere,NZ,-46.1333,167.6833,59.83,52,30,7.78,scattered clouds,2022-02-05 01:39:10
24,Olinda,BR,-8.0089,-34.8553,82.13,65,40,6.91,scattered clouds,2022-02-05 01:39:11
25,Saint-Philippe,RE,-21.3585,55.7679,81.99,89,100,25.64,moderate rain,2022-02-05 01:39:11
26,Port Alfred,ZA,-33.5906,26.891,68.86,81,94,8.63,light rain,2022-02-05 01:38:02
27,Ushuaia,AR,-54.8,-68.3,49.66,66,0,12.66,clear sky,2022-02-05 01:34:35
28,Busselton,AU,-33.65,115.3333,85.95,30,14,6.62,few clouds,2022-02-05 01:36:37
29,Avera,US,33.194,-82.5271,53.47,83,100,14.25,overcast clouds,2022-02-05 01:37:06
30,Polovinnoye,RU,54.7914,65.9864,20.68,81,100,10.49,overcast clouds,2022-02-05 01:39:12
31,Manaus,BR,-3.1019,-60.025,75.69,100,75,1.14,light rain,2022-02-05 01:39:12
32,Sola,VU,-13.8833,167.55,82.51,77,100,21.65,overcast clouds,2022-02-05 01:39:13
33,Mataura,NZ,-46.1927,168.8643,59.49,37,10,3.56,clear sky,2022-02-05 01:39:13
34,Albany,US,42.6001,-73.9662,17.64,85,100,1.01,overcast clouds,2022-02-05 01:34:49
35,Los Llanos De Aridane,ES,28.6585,-17.9182,60.55,80,0,7.0,clear sky,2022-02-05 01:39:14
36,Malaya Vishera,RU,58.8454,32.2222,8.74,94,90,9.31,overcast clouds,2022-02-05 01:39:14
37,Carnarvon,AU,-24.8667,113.6333,100.47,13,11,14.97,few clouds,2022-02-05 01:35:31
38,Sovetskiy,RU,61.3614,63.5842,5.52,96,100,1.1,overcast clouds,2022-02-05 01:39:15
39,Georgetown,MY,5.4112,100.3354,80.89,88,20,1.01,few clouds,2022-02-05 01:35:25
40,Sioux Lookout,CA,50.1001,-91.917,-3.62,83,0,2.3,clear sky,2022-02-05 01:39:15
41,Fort Walton Beach,US,30.4058,-86.6188,43.14,92,100,7.0,overcast clouds,2022-02-05 01:37:15
42,Half Moon Bay,US,37.4636,-122.4286,61.29,59,0,6.91,haze,2022-02-05 01:39:16
43,Lagoa,PT,39.05,-27.9833,57.78,83,74,19.6,broken clouds,2022-02-05 01:35:57
44,Cap Malheureux,MU,-19.9842,57.6142,79.47,82,99,10.0,overcast clouds,2022-02-05 01:36:42
45,Bolbec,FR,49.5732,0.4734,41.81,85,83,7.83,broken clouds,2022-02-05 01:40:16
46,Yellowknife,CA,62.456,-114.3525,-26.72,80,75,6.91,broken clouds,2022-02-05 01:40:17
47,Puerto Escondido,MX,15.85,-97.0667,79.63,73,0,0.0,clear sky,2022-02-05 01:40:17
48,Mahebourg,MU,-20.4081,57.7,79.25,94,75,14.97,broken clouds,2022-02-05 01:40:18
49,Mosquera,CO,4.7059,-74.2302,55.49,82,40,4.61,scattered clouds,2022-02-05 01:35:47
50,Isangel,VU,-19.55,169.2667,77.11,88,100,6.91,overcast clouds,2022-02-05 01:37:47
51,Marsa Matruh,EG,31.3525,27.2453,53.8,71,40,10.36,scattered clouds,2022-02-05 01:40:19
52,Hobart,AU,-42.8794,147.3294,67.23,78,75,8.05,broken clouds,2022-02-05 01:40:19
53,Mildura,AU,-34.2,142.15,84.07,29,100,12.66,overcast clouds,2022-02-05 01:40:20
54,Silopi,TR,37.2497,42.4694,43.32,90,91,1.28,overcast clouds,2022-02-05 01:40:20
55,Kodiak,US,57.79,-152.4072,38.71,81,100,3.44,overcast clouds,2022-02-05 01:40:20
56,Touros,BR,-5.1989,-35.4608,81.5,73,4,13.2,clear sky,2022-02-05 01:40:21
57,Mar Del Plata,AR,-38.0023,-57.5575,69.1,81,100,1.99,moderate rain,2022-02-05 01:39:11
58,Souillac,MU,-20.5167,57.5167,79.36,94,75,14.97,light rain,2022-02-05 01:40:21
59,Fairbanks,US,64.8378,-147.7164,8.1,64,100,3.44,light shower snow,2022-02-05 01:36:00
60,Asfi,MA,32.2994,-9.2372,62.15,56,76,13.31,broken clouds,2022-02-05 01:40:22
61,Airai,TL,-8.9266,125.4092,71.62,69,100,2.1,overcast clouds,2022-02-05 01:40:22
62,Sao Jose Da Coroa Grande,BR,-8.8978,-35.1478,78.55,76,5,7.65,clear sky,2022-02-05 01:40:22
63,Faya,SA,18.3851,42.4509,54.12,91,22,6.02,few clouds,2022-02-05 01:40:23
64,Bontang,ID,0.1333,117.5,82.62,68,100,4.38,overcast clouds,2022-02-05 01:40:23
65,Vianden,LU,49.935,6.2089,36.55,77,91,10.0,overcast clouds,2022-02-05 01:40:24
66,Kahului,US,20.8947,-156.47,83.46,69,40,17.27,scattered clouds,2022-02-05 01:39:24
67,Chuy,UY,-33.6971,-53.4616,69.04,94,0,4.76,clear sky,2022-02-05 01:39:15
68,Rosignano Marittimo,IT,43.4079,10.4729,53.47,84,88,0.87,overcast clouds,2022-02-05 01:40:24
69,Naze,JP,28.3667,129.4833,54.52,66,97,16.15,overcast clouds,2022-02-05 01:40:25
70,Beringovskiy,RU,63.05,179.3167,-7.24,86,54,12.19,broken clouds,2022-02-05 01:38:21
71,Esperance,AU,-33.8667,121.9,82.24,47,3,9.15,clear sky,2022-02-05 01:40:25
72,Weston,US,26.1004,-80.3998,75.22,84,0,3.0,clear sky,2022-02-05 01:39:23
73,Mount Gambier,AU,-37.8333,140.7667,73.31,46,40,12.66,scattered clouds,2022-02-05 01:40:26
74,Arraial Do Cabo,BR,-22.9661,-42.0278,75.97,86,100,21.81,overcast clouds,2022-02-05 01:40:26
75,Bengkulu,ID,-3.8004,102.2655,74.84,90,100,3.42,overcast clouds,2022-02-05 01:35:55
76,Khatanga,RU,71.9667,102.5,-35.9,100,87,2.66,overcast clouds,2022-02-05 01:40:27
77,Nokaneng,BW,-19.6667,22.2667,68.29,84,78,4.05,light rain,2022-02-05 01:40:27
78,Vila Velha,BR,-20.3297,-40.2925,73.35,96,75,1.01,mist,2022-02-05 01:39:02
79,Laagri,EE,59.3508,24.6142,31.66,93,100,16.11,overcast clouds,2022-02-05 01:40:28
80,Nangomba,TZ,-10.9,38.5,71.46,93,100,6.62,overcast clouds,2022-02-05 01:40:28
81,Umarkot,PK,25.3616,69.7362,59.47,72,0,7.54,clear sky,2022-02-05 01:40:29
82,Khorixas,NA,-20.3667,14.9667,69.64,54,100,9.17,overcast clouds,2022-02-05 01:40:29
83,Tezu,IN,27.9167,96.1667,55.74,97,100,1.92,overcast clouds,2022-02-05 01:36:52
84,Banda Aceh,ID,5.5577,95.3222,81.52,73,73,8.81,broken clouds,2022-02-05 01:40:30
85,Coquimbo,CL,-29.9533,-71.3436,64.13,82,0,3.44,clear sky,2022-02-05 01:38:42
86,Cherskiy,RU,68.75,161.3,-29.61,96,10,4.25,clear sky,2022-02-05 01:38:18
87,Guerrero Negro,MX,27.9769,-114.0611,61.3,33,0,3.71,clear sky,2022-02-05 01:40:30
88,Chimbote,PE,-9.0853,-78.5783,69.66,86,11,7.45,few clouds,2022-02-05 01:40:31
89,Leh,IN,34.1667,77.5833,-8.27,88,100,4.18,overcast clouds,2022-02-05 01:41:31
90,Rawson,AR,-43.3002,-65.1023,59.59,57,86,19.06,overcast clouds,2022-02-05 01:37:59
91,Nantucket,US,41.2835,-70.0995,37.51,93,100,17.27,light snow,2022-02-05 01:41:32
92,Portales,US,34.1862,-103.3344,32.99,74,0,4.27,clear sky,2022-02-05 01:41:32
93,Olafsvik,IS,64.8945,-23.7142,27.25,67,100,22.17,overcast clouds,2022-02-05 01:37:57
94,Altayskoye,RU,51.9533,85.3325,4.48,81,6,6.33,clear sky,2022-02-05 01:41:33
95,Tuktoyaktuk,CA,69.4541,-133.0374,-23.8,76,20,16.11,few clouds,2022-02-05 01:41:33
96,Butaritari,KI,3.0707,172.7902,82.62,77,47,18.12,scattered clouds,2022-02-05 01:41:34
97,Mantua,IT,45.1667,10.7833,46.81,90,100,1.01,overcast clouds,2022-02-05 01:41:28
98,Manyana,BW,-23.4,21.7167,70.79,69,67,8.41,light rain,2022-02-05 01:41:34
99,Salamiyah,SY,35.0113,37.0532,43.07,94,19,8.41,few clouds,2022-02-05 01:41:35
100,Matara,LK,5.9485,80.5353,74.28,83,42,4.99,scattered clouds,2022-02-05 01:41:23
101,Quatre Cocos,MU,-20.2078,57.7625,79.09,86,98,18.5,moderate rain,2022-02-05 01:39:01
102,Santiago Del Estero,AR,-27.7951,-64.2615,73.45,75,60,3.27,light rain,2022-02-05 01:41:35
103,Puerto Ayora,EC,-0.7393,-90.3518,75.54,92,75,4.0,broken clouds,2022-02-05 01:41:36
104,Kurilsk,RU,45.2333,147.8833,24.42,76,100,12.24,light snow,2022-02-05 01:41:36
105,Bluff,NZ,-46.6,168.3333,59.81,56,60,5.53,broken clouds,2022-02-05 01:41:37
106,Porto Belo,BR,-27.1578,-48.5531,78.78,90,100,8.1,overcast clouds,2022-02-05 01:36:40
107,Bam,IR,29.106,58.357,59.2,28,0,6.82,clear sky,2022-02-05 01:41:37
108,Tiksi,RU,71.6872,128.8694,-22.13,98,72,7.34,broken clouds,2022-02-05 01:39:10
109,Merauke,ID,-8.4667,140.3333,85.64,70,63,14.97,broken clouds,2022-02-05 01:41:38
110,Pevek,RU,69.7008,170.3133,-24.09,100,100,5.21,overcast clouds,2022-02-05 01:41:38
111,Andenes,NO,69.3143,16.1194,26.58,80,75,23.02,broken clouds,2022-02-05 01:41:38
112,Jacmel,HT,18.2342,-72.5347,80.44,80,0,3.69,clear sky,2022-02-05 01:41:39
113,East London,ZA,-33.0153,27.9116,68.38,89,100,7.65,light rain,2022-02-05 01:41:39
114,Mezen,RU,65.8522,44.24,-7.87,100,100,5.97,overcast clouds,2022-02-05 01:41:40
115,Gerash,IR,27.6652,54.1371,46.54,44,0,1.79,clear sky,2022-02-05 01:41:40
116,Port Hardy,CA,50.6996,-127.4199,44.78,87,100,5.75,light rain,2022-02-05 01:36:47
117,Upernavik,GL,72.7868,-56.1549,2.25,97,100,10.54,overcast clouds,2022-02-05 01:41:41
118,Ancud,CL,-41.8697,-73.8203,56.23,90,8,3.0,clear sky,2022-02-05 01:41:41
119,Siderno,IT,38.2779,16.302,54.84,52,96,5.41,overcast clouds,2022-02-05 01:41:41
120,Mecca,SA,21.4267,39.8261,58.15,53,3,12.71,clear sky,2022-02-05 01:41:42
121,Avarua,CK,-21.2078,-159.775,80.65,83,20,8.05,few clouds,2022-02-05 01:39:03
122,Iqaluit,CA,63.7506,-68.5145,-16.87,52,75,5.75,broken clouds,2022-02-05 01:39:13
123,Saldanha,ZA,-33.0117,17.9442,59.05,74,0,10.33,clear sky,2022-02-05 01:41:42
124,Kavaratti,IN,10.5669,72.642,77.61,59,88,4.27,overcast clouds,2022-02-05 01:41:43
125,Srednekolymsk,RU,67.45,153.6833,-27.83,100,100,0.34,overcast clouds,2022-02-05 01:41:43
126,Lebu,CL,-37.6167,-73.65,57.97,86,75,18.07,broken clouds,2022-02-05 01:41:44
127,Vestmannaeyjar,IS,63.4427,-20.2734,31.68,68,100,29.95,snow,2022-02-05 01:41:44
128,Khandyga,RU,62.6667,135.6,-30.1,95,55,1.12,broken clouds,2022-02-05 01:41:45
129,Butajira,ET,8.1167,38.3667,59.72,23,100,4.29,overcast clouds,2022-02-05 01:41:45
130,Pangnirtung,CA,66.1451,-65.7125,-18.4,69,40,2.3,scattered clouds,2022-02-05 01:41:45
131,Koslan,RU,63.4564,48.8989,-9.11,100,97,2.51,overcast clouds,2022-02-05 01:41:46
132,Straumen,NO,63.8709,11.2999,35.94,88,99,23.13,light rain,2022-02-05 01:41:46
133,Bredasdorp,ZA,-34.5322,20.0403,63.72,68,61,6.91,broken clouds,2022-02-05 01:42:46
134,Thompson,CA,55.7435,-97.8558,-16.44,69,0,5.75,clear sky,2022-02-05 01:42:47
135,Myrtle Beach,US,33.6891,-78.8867,66.24,91,100,6.91,overcast clouds,2022-02-05 01:42:47
136,Margate,GB,51.3813,1.3862,39.96,80,0,4.0,clear sky,2022-02-05 01:42:48
137,Ponta Do Sol,PT,32.6667,-17.1,63.12,57,92,3.76,overcast clouds,2022-02-05 01:38:29
138,Seydi,TM,39.4816,62.9137,45.84,33,33,17.09,scattered clouds,2022-02-05 01:42:48
139,New Norfolk,AU,-42.7826,147.0587,66.88,54,97,1.01,overcast clouds,2022-02-05 01:42:49
140,Krasnoselkup,RU,65.7,82.4667,16.07,96,100,5.57,light snow,2022-02-05 01:42:49
141,Ambilobe,MG,-13.2,49.05,75.42,92,100,10.65,light rain,2022-02-05 01:40:55
142,Adrar,MR,20.5022,-10.0711,63.66,12,0,9.22,clear sky,2022-02-05 01:42:50
143,Chokurdakh,RU,70.6333,147.9167,-30.32,100,14,1.57,few clouds,2022-02-05 01:42:50
144,Chimoio,MZ,-19.1164,33.4833,69.66,100,75,2.98,broken clouds,2022-02-05 01:42:51
145,George Town,MY,5.4112,100.3354,80.89,87,20,1.01,few clouds,2022-02-05 01:42:51
146,Verkhnyaya Inta,RU,65.9811,60.3094,2.32,98,99,4.92,overcast clouds,2022-02-05 01:42:52
147,Nikolskoye,RU,59.7035,30.7861,19.29,88,99,11.95,overcast clouds,2022-02-05 01:42:52
148,Victoria,HK,22.2855,114.1577,60.24,78,100,1.01,overcast clouds,2022-02-05 01:39:13
149,Barra Do Garcas,BR,-15.89,-52.2567,74.8,88,91,1.77,overcast clouds,2022-02-05 01:42:53
150,Abu Zabad,SD,12.35,29.25,60.26,20,82,16.84,broken clouds,2022-02-05 01:42:53
151,Santa Cruz De La Palma,ES,28.6835,-17.7642,62.74,67,0,4.61,clear sky,2022-02-05 01:42:53
152,Severo-Kurilsk,RU,50.6789,156.125,31.28,87,92,8.84,light snow,2022-02-05 01:42:54
153,Barrow,US,71.2906,-156.7887,-20.18,69,100,10.36,overcast clouds,2022-02-05 01:42:54
154,Gornopravdinsk,RU,60.05,69.9,17.35,97,100,1.92,overcast clouds,2022-02-05 01:42:55
155,Roald,NO,62.5833,6.1333,39.33,70,75,32.21,broken clouds,2022-02-05 01:42:55
156,Bambous Virieux,MU,-20.3428,57.7575,79.21,94,75,14.97,moderate rain,2022-02-05 01:42:55
157,Odienne,CI,9.51,-7.5692,71.53,16,22,0.67,few clouds,2022-02-05 01:42:56
158,Jamestown,US,42.097,-79.2353,18.72,66,100,1.01,overcast clouds,2022-02-05 01:39:24
159,Biak,ID,-0.9131,122.8766,83.41,67,96,2.19,overcast clouds,2022-02-05 01:42:57
160,Baillif,GP,16.0202,-61.7463,72.64,76,9,6.69,clear sky,2022-02-05 01:42:57
161,Starosubkhangulovo,RU,53.1031,57.4423,18.52,95,100,4.27,overcast clouds,2022-02-05 01:42:57
162,Ishigaki,JP,24.3448,124.1572,60.93,72,75,14.97,broken clouds,2022-02-05 01:42:58
163,Akyab,MM,20.15,92.9,69.94,65,3,3.29,clear sky,2022-02-05 01:42:58
164,Putnok,HU,48.3,20.4333,38.3,80,100,2.55,overcast clouds,2022-02-05 01:42:59
165,Dali,CN,25.7,100.1833,50.04,53,0,3.6,clear sky,2022-02-05 01:42:59
166,Mapimi,MX,25.8167,-103.85,41.61,36,0,5.66,clear sky,2022-02-05 01:43:00
167,Frontera,MX,26.9333,-101.45,40.32,56,3,1.99,clear sky,2022-02-05 01:43:00
168,El Alto,PE,-4.2714,-81.2147,70.12,79,29,16.08,scattered clouds,2022-02-05 01:43:00
169,Dunmore Town,BS,25.5,-76.65,74.8,61,2,13.0,clear sky,2022-02-05 01:43:01
170,Tarko-Sale,RU,64.9225,77.785,13.71,95,100,12.12,light snow,2022-02-05 01:43:01
171,Faanui,PF,-16.4833,-151.75,80.73,75,41,14.47,light rain,2022-02-05 01:43:02
172,Provideniya,RU,64.3833,-173.3,2.71,63,2,9.22,clear sky,2022-02-05 01:40:22
173,San Cristobal,VE,7.7669,-72.225,71.78,90,57,1.86,broken clouds,2022-02-05 01:43:02
174,Villa Bruzual,VE,9.3328,-69.1208,77.76,57,61,8.77,broken clouds,2022-02-05 01:43:03
175,Micheweni,TZ,-4.9667,39.8333,79.0,83,98,4.07,overcast clouds,2022-02-05 01:43:03
176,Lavrentiya,RU,65.5833,-171.0,-8.81,82,1,8.86,clear sky,2022-02-05 01:43:04
177,Hasaki,JP,35.7333,140.8333,43.29,38,6,18.07,clear sky,2022-02-05 01:43:04
178,Baykit,RU,61.67,96.37,8.62,98,100,2.06,overcast clouds,2022-02-05 01:53:13
179,Planadas,CO,3.197,-75.6451,73.83,93,89,3.98,overcast clouds,2022-02-05 01:53:13
180,Castro,BR,-24.7911,-50.0119,64.72,98,64,3.78,broken clouds,2022-02-05 01:53:14
181,Mahanoro,MG,-19.9,48.8,75.25,96,100,25.84,heavy intensity rain,2022-02-05 01:53:14
182,Cabo San Lucas,MX,22.8909,-109.9124,67.3,69,0,3.85,clear sky,2022-02-05 01:53:15
183,Catamarca,AR,-28.4696,-65.7852,68.77,85,46,1.99,scattered clouds,2022-02-05 01:53:15
184,Perth,AU,-31.9333,115.8333,100.67,16,0,9.22,clear sky,2022-02-05 01:48:41
185,Narsaq,GL,60.9167,-46.05,-0.89,53,0,16.4,clear sky,2022-02-05 01:53:15
186,Capreol,CA,46.706,-80.9225,-1.73,59,75,5.75,broken clouds,2022-02-05 01:53:16
187,Montevideo,UY,-34.8335,-56.1674,69.51,83,40,3.44,scattered clouds,2022-02-05 01:51:26
188,Lata,PT,40.1629,-8.3327,47.05,96,80,1.7,broken clouds,2022-02-05 01:53:17
189,La Ronge,CA,55.1001,-105.2842,-9.15,77,100,6.91,overcast clouds,2022-02-05 01:53:17
190,Bumba,CD,2.1833,22.4667,70.68,50,100,3.56,overcast clouds,2022-02-05 01:53:18
191,Shimabara,JP,32.7833,130.3667,39.97,52,100,16.8,overcast clouds,2022-02-05 01:53:18
192,Dakar,SN,14.6937,-17.4441,70.68,88,0,4.61,clear sky,2022-02-05 01:53:18
193,Nishihara,JP,26.1842,127.7558,60.85,57,40,14.97,scattered clouds,2022-02-05 01:53:19
194,Tongliao,CN,43.6125,122.2653,7.9,76,3,10.16,clear sky,2022-02-05 01:53:19
195,Okhotsk,RU,59.3833,143.3,4.53,71,99,16.15,overcast clouds,2022-02-05 01:53:19
196,Hithadhoo,MV,-0.6,73.0833,81.66,73,99,11.43,overcast clouds,2022-02-05 01:53:20
197,Svetlogorsk,BY,52.6333,29.7333,11.25,96,95,7.99,overcast clouds,2022-02-05 01:53:20
198,Coihaique,CL,-45.5752,-72.0662,60.75,59,0,3.44,clear sky,2022-02-05 01:53:21
199,Kindu,CD,-2.95,25.95,68.18,99,100,3.15,overcast clouds,2022-02-05 01:53:21
200,Kavieng,PG,-2.5744,150.7967,83.88,69,100,5.82,overcast clouds,2022-02-05 01:53:21
201,Longyearbyen,SJ,78.2186,15.6401,15.64,53,20,20.71,few clouds,2022-02-05 01:53:22
202,Polur,IN,12.5,79.1333,71.76,84,57,0.78,broken clouds,2022-02-05 01:53:22
203,Merrill,US,45.1805,-89.6835,6.57,86,0,0.0,clear sky,2022-02-05 01:53:23
204,Colares,PT,38.7992,-9.4469,52.9,73,96,1.01,overcast clouds,2022-02-05 01:53:23
205,Pemagatsel,BT,27.0319,91.4266,40.77,92,93,1.21,overcast clouds,2022-02-05 01:53:23
206,Farafangana,MG,-22.8167,47.8333,77.31,91,100,18.86,moderate rain,2022-02-05 01:53:24
207,Snezhnogorsk,RU,69.1933,33.2531,11.98,84,100,21.97,overcast clouds,2022-02-05 01:53:24
208,Icatu,BR,-2.7758,-44.0658,81.03,92,100,5.55,heavy intensity rain,2022-02-05 01:53:25
209,Umm Lajj,SA,25.0213,37.2685,60.28,49,1,7.27,clear sky,2022-02-05 01:53:25
210,Synya,RU,65.3718,58.0387,3.6,98,95,4.5,overcast clouds,2022-02-05 01:53:25
211,Cayenne,GF,4.9333,-52.3333,79.09,89,75,5.99,mist,2022-02-05 01:53:26
212,Castlebar,IE,53.85,-9.3,46.6,77,100,17.36,overcast clouds,2022-02-05 01:53:26
213,Lompoc,US,34.6391,-120.4579,61.11,57,0,11.5,clear sky,2022-02-05 01:53:26
214,Nosivka,UA,50.9315,31.5828,4.23,100,99,4.97,overcast clouds,2022-02-05 01:53:27
215,Am Timan,TD,11.0297,20.2827,69.28,20,2,7.23,clear sky,2022-02-05 01:53:27
216,Sijunjung,ID,-0.6876,100.9537,73.74,95,100,0.51,overcast clouds,2022-02-05 01:53:28
217,Leningradskiy,RU,69.3833,178.4167,-16.17,93,62,8.12,broken clouds,2022-02-05 01:53:28
218,Cacule,BR,-14.5033,-42.2222,70.2,83,100,2.91,moderate rain,2022-02-05 01:53:28
219,Yeniseysk,RU,58.4497,92.1703,21.96,95,100,8.21,light snow,2022-02-05 01:53:29
220,Sanming,CN,26.2486,117.6186,47.23,82,100,3.06,overcast clouds,2022-02-05 01:53:29
221,Kissidougou,GN,9.1848,-10.0999,67.87,20,4,2.19,clear sky,2022-02-05 01:53:30
222,Pingliang,CN,35.5392,106.6861,20.95,69,100,3.13,overcast clouds,2022-02-05 01:53:30
223,Ponca City,US,36.707,-97.0856,19.89,96,5,4.72,clear sky,2022-02-05 01:53:30
224,Lasa,IT,46.6166,10.7002,34.68,89,18,7.0,few clouds,2022-02-05 01:53:31
225,Taoudenni,ML,22.6783,-3.9836,64.4,14,20,9.93,few clouds,2022-02-05 01:53:31
226,Bismarck,US,46.8083,-100.7837,12.87,72,100,8.99,overcast clouds,2022-02-05 01:50:29
227,Praia Da Vitoria,PT,38.7333,-27.0667,57.76,100,75,11.88,broken clouds,2022-02-05 01:54:32
228,Yeppoon,AU,-23.1333,150.7333,83.98,59,66,19.57,broken clouds,2022-02-05 01:54:32
229,Morrinhos,BR,-17.7311,-49.0994,69.53,85,91,1.7,overcast clouds,2022-02-05 01:54:33
230,Saskylakh,RU,71.9167,114.0833,-9.0,99,99,5.28,overcast clouds,2022-02-05 01:54:33
231,Gushi,CN,34.6425,109.5843,35.82,32,100,8.88,overcast clouds,2022-02-05 01:54:33
232,Tocopilla,CL,-22.092,-70.1979,71.1,67,2,10.38,clear sky,2022-02-05 01:51:53
233,Natchitoches,US,31.7668,-93.1335,34.18,86,100,9.22,overcast clouds,2022-02-05 01:54:34
