City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
264,Myanaung,MM,2022-02-01 03:44:55,18.2833,95.3167,76.87,30,88,5.17
265,Isabela,PH,2022-02-01 03:44:55,6.7085,121.9711,86.05,68,95,6.13
266,Esperance,AU,2022-02-01 03:44:56,-33.8667,121.9,67.84,51,54,18.05
267,Sorab,IN,2022-02-01 03:44:56,14.3833,75.1,79.02,36,18,5.23
268,Pangai,TO,2022-02-01 03:44:56,-19.8,-174.35,86.11,58,40,8.05
269,Campos Belos,BR,2022-02-01 03:43:28,-13.0367,-46.7717,68.05,93,100,0.69
270,Coihaique,CL,2022-02-01 03:45:57,-45.5752,-72.0662,60.75,55,100,8.05
271,Necochea,AR,2022-02-01 03:45:57,-38.5473,-58.7368,56.03,47,11,17.11
272,Ilo,PE,2022-02-01 03:45:57,-17.6394,-71.3375,69.26,83,43,4.7
273,Anito,PH,2022-02-01 03:45:58,12.4497,125.2886,80.01,86,48,9.19
274,Stornoway,GB,2022-02-01 03:45:58,58.2093,-6.3865,49.03,85,100,14.0
275,Starobaltachevo,RU,2022-02-01 03:45:58,56.0013,55.9213,27.46,94,100,14.88
276,Asau,RO,2022-02-01 03:45:59,46.4333,26.4,28.76,83,100,3.44
277,Tocopilla,CL,2022-02-01 03:45:59,-22.092,-70.1979,66.97,69,0,0.87
278,Kuleshovka,RU,2022-02-01 03:45:59,47.078,39.5579,32.94,90,40,9.4
279,Bontang,ID,2022-02-01 03:46:00,0.1333,117.5,85.5,63,75,9.37
280,Copiapo,CL,2022-02-01 03:46:00,-27.3667,-70.3333,64.69,70,68,1.97
281,Naryan-Mar,RU,2022-02-01 03:46:00,67.6713,53.087,9.54,96,100,7.94
282,Berlevag,NO,2022-02-01 03:46:00,70.8578,29.0864,21.2,73,39,10.38
283,Parker,US,2022-02-01 03:46:01,32.7668,-97.8003,57.81,88,65,1.99
284,Dubbo,AU,2022-02-01 03:45:33,-32.25,148.6167,86.13,51,75,10.36
285,The Pas,CA,2022-02-01 03:44:45,53.8251,-101.2541,6.82,78,100,18.41
286,Corsicana,US,2022-02-01 03:46:01,32.0954,-96.4689,59.88,88,75,3.0
287,Nantucket,US,2022-02-01 03:46:02,41.2835,-70.0995,30.15,72,0,5.75
288,Vossevangen,NO,2022-02-01 03:46:02,60.623,6.4229,32.61,95,100,3.56
289,Jacareacanga,BR,2022-02-01 03:46:02,-6.2222,-57.7528,72.43,99,93,1.45
290,Puerto Escondido,MX,2022-02-01 03:46:03,15.85,-97.0667,81.43,69,40,12.66
291,Gazanjyk,TM,2022-02-01 03:46:03,39.2446,55.5154,44.13,43,50,1.07
292,Nizhniye Sergi,RU,2022-02-01 03:46:03,56.6614,59.3033,21.67,95,100,7.45
293,Takoradi,GH,2022-02-01 03:46:04,4.8845,-1.7554,76.73,85,100,1.95
294,Saint-Joseph,RE,2022-02-01 03:46:04,-21.3667,55.6167,80.96,74,98,15.32
295,Half Moon Bay,US,2022-02-01 03:46:04,37.4636,-122.4286,53.98,87,0,9.22
296,Kahului,US,2022-02-01 03:44:25,20.8947,-156.47,78.82,72,40,6.91
297,Cieza,ES,2022-02-01 03:46:05,38.24,-1.4199,54.64,53,0,19.66
298,Palana,RU,2022-02-01 03:46:05,59.1167,159.9667,16.72,83,100,12.41
299,Bam,IR,2022-02-01 03:46:05,29.106,58.357,54.91,37,0,3.49
300,Yar-Sale,RU,2022-02-01 03:46:05,66.8333,70.8333,-17.81,100,41,5.44
301,Daru,PG,2022-02-01 03:46:06,-9.0763,143.2092,77.76,88,100,11.68
302,Placido De Castro,BR,2022-02-01 03:46:06,-10.3353,-67.1856,72.46,97,91,2.68
303,Ulaanbaatar,MN,2022-02-01 03:41:29,47.9077,106.8832,-11.07,70,20,0.0
304,Shakiso,ET,2022-02-01 03:46:07,5.75,38.9167,52.99,44,31,3.98
305,Haines Junction,CA,2022-02-01 03:46:07,60.7522,-137.5108,-27.45,75,21,0.0
306,Alyangula,AU,2022-02-01 03:46:07,-13.8483,136.4192,91.27,70,31,12.66
307,Portland,US,2022-02-01 03:43:39,45.5234,-122.6762,42.48,88,75,3.0
308,Verkhoyansk,RU,2022-02-01 03:46:08,67.5447,133.385,-24.45,97,100,0.96
309,Andros Town,BS,2022-02-01 03:46:08,24.7,-77.7667,62.56,58,7,16.17
310,Fortuna,US,2022-02-01 03:46:08,40.5982,-124.1573,47.98,82,100,1.99
311,Yumen,CN,2022-02-01 03:46:09,40.2833,97.2,20.75,24,76,2.35
312,Usinsk,RU,2022-02-01 03:46:09,65.9939,57.5281,-1.37,99,99,8.32
313,Pahrump,US,2022-02-01 03:44:54,36.2083,-115.9839,51.31,24,100,1.48
314,Saint Stephen,GB,2022-02-01 03:45:05,50.3333,-4.9,50.27,81,100,20.71
315,Nikolsk,RU,2022-02-01 03:47:09,53.7189,46.0712,30.43,87,100,17.52
316,Luanda,AO,2022-02-01 03:43:45,-8.8368,13.2343,76.05,82,98,7.05
317,Samarai,PG,2022-02-01 03:47:10,-10.6167,150.6667,86.95,68,100,10.16
318,Polyarnyy,RU,2022-02-01 03:47:10,69.1989,33.4478,-6.54,100,91,8.37
319,Mahibadhoo,MV,2022-02-01 03:47:11,3.7833,72.9667,82.92,75,15,15.48
320,Bambous Virieux,MU,2022-02-01 03:47:11,-20.3428,57.7575,81.21,74,75,18.41
321,Tigzirt,DZ,2022-02-01 03:47:11,36.8886,4.1198,53.82,77,67,5.26
322,Udachnyy,RU,2022-02-01 03:47:12,66.4167,112.4,-29.74,99,67,3.15
323,Dakar,SN,2022-02-01 03:43:56,14.6937,-17.4441,70.68,83,95,11.5
324,Thinadhoo,MV,2022-02-01 03:47:12,0.5333,72.9333,82.99,68,15,10.96
325,General Roca,AR,2022-02-01 03:42:58,-39.0333,-67.5833,72.0,18,1,9.1
326,Alofi,NU,2022-02-01 03:47:12,-19.0595,-169.9187,78.69,83,75,4.61
327,Yamada,JP,2022-02-01 03:47:13,39.4667,141.95,37.2,48,63,7.94
328,Beisfjord,NO,2022-02-01 03:47:13,68.3751,17.5988,24.85,67,99,9.95
329,Deep River,CA,2022-02-01 03:47:13,46.1001,-77.4995,5.95,98,85,2.95
330,Malindi,KE,2022-02-01 03:47:14,-3.2175,40.1191,76.21,86,74,2.8
331,Khurda,IN,2022-02-01 03:47:14,20.1833,85.6167,71.51,46,11,4.27
332,Gigmoto,PH,2022-02-01 03:47:14,13.7796,124.39,79.0,85,56,12.95
333,Jalingo,NG,2022-02-01 03:47:15,8.8833,11.3667,64.76,21,33,5.01
334,Ixtapa,MX,2022-02-01 03:44:53,20.7,-105.2,70.23,86,0,1.01
335,Sao Felix Do Xingu,BR,2022-02-01 03:42:51,-6.6447,-51.995,70.83,98,100,0.47
336,Gunjur,GM,2022-02-01 03:47:15,13.2019,-16.7339,73.47,49,99,11.5
337,Marawi,PH,2022-02-01 03:47:15,7.9986,124.2928,80.76,58,78,6.26
338,Vanimo,PG,2022-02-01 03:47:16,-2.6741,141.3028,81.54,72,97,8.97
339,Gushikawa,JP,2022-02-01 03:47:16,26.3544,127.8686,67.23,54,100,9.22
340,Buala,SB,2022-02-01 03:47:16,-8.145,159.5921,84.67,68,98,3.94
341,Mirnyy,RU,2022-02-01 03:47:17,62.5353,113.9611,-10.66,95,90,5.86
342,Ahtopol,BG,2022-02-01 03:47:17,42.1,27.95,37.22,74,100,9.15
343,Zuwarah,LY,2022-02-01 03:47:17,32.9312,12.082,53.33,47,81,14.09
344,Port Pirie,AU,2022-02-01 03:46:08,-33.1833,138.0167,71.69,42,83,17.74
345,Balkhash,KZ,2022-02-01 03:47:18,46.844,74.9804,12.81,79,75,13.42
346,Padang,ID,2022-02-01 03:47:18,-0.9492,100.3543,82.45,78,82,4.36
347,Mecca,SA,2022-02-01 03:47:18,21.4267,39.8261,58.23,57,1,9.62
348,Dubreka,GN,2022-02-01 03:47:19,9.7911,-13.5233,73.36,90,90,3.89
349,Aykhal,RU,2022-02-01 03:47:19,66.0,111.5,-22.81,99,61,4.63
350,Eureka,US,2022-02-01 03:47:19,40.8021,-124.1637,48.2,82,41,8.01
351,Sobolevo,RU,2022-02-01 03:47:20,54.4299,31.8996,20.17,96,98,7.87
352,Lancaster,US,2022-02-01 03:43:51,40.2504,-76.2499,25.95,74,0,3.44
353,Hudson Bay,CA,2022-02-01 03:47:20,52.85,-102.3842,7.43,90,100,15.05
354,Vila Franca Do Campo,PT,2022-02-01 03:47:20,37.7167,-25.4333,58.19,78,76,13.24
355,Havoysund,NO,2022-02-01 03:47:21,70.9963,24.6622,20.28,68,100,11.01
356,Fort Nelson,CA,2022-02-01 03:47:21,58.8053,-122.7002,-13.41,84,20,0.0
357,Tadine,NC,2022-02-01 03:47:21,-21.55,167.8833,81.48,71,100,5.75
358,Sao Joao Da Barra,BR,2022-02-01 03:47:22,-21.6403,-41.0511,75.94,90,100,9.28
359,Falmouth,GB,2022-02-01 03:47:22,50.1544,-5.0711,50.9,81,100,16.11
360,Anloga,GH,2022-02-01 03:48:22,5.7947,0.8973,71.82,76,99,5.5
361,Levokumskoye,RU,2022-02-01 03:48:23,44.8219,44.6606,34.38,81,100,5.91
362,Lincoln,US,2022-02-01 03:45:04,40.8,-96.667,48.02,34,78,1.99
363,Chimbarongo,CL,2022-02-01 03:48:23,-34.7,-71.05,67.08,50,0,0.83
364,Kuruman,ZA,2022-02-01 03:48:23,-27.4524,23.4325,64.99,86,100,10.02
365,Olinda,BR,2022-02-01 03:48:24,-8.0089,-34.8553,80.33,83,40,2.3
366,Karratha,AU,2022-02-01 03:48:24,-20.7377,116.8463,91.27,56,100,14.41
367,Taksimo,RU,2022-02-01 03:48:24,56.3444,114.8794,-8.54,89,92,0.58
368,Marapanim,BR,2022-02-01 03:48:25,-0.7175,-47.6997,71.89,93,99,4.83
369,Petropavlovsk-Kamchatskiy,RU,2022-02-01 03:46:05,53.0452,158.6483,28.99,64,75,17.9
370,Pinyug,RU,2022-02-01 03:48:25,60.251,47.7842,16.05,95,100,8.16
371,Dauriya,RU,2022-02-01 03:48:25,49.9333,116.8667,-7.82,93,54,4.05
372,Kemijarvi,FI,2022-02-01 03:48:26,66.7131,27.4306,-5.85,100,88,3.13
373,Alta,NO,2022-02-01 03:48:26,69.9689,23.2717,9.66,72,100,6.91
374,Byron Bay,AU,2022-02-01 03:43:46,-28.65,153.6167,94.96,60,13,8.75
375,Umm Kaddadah,SD,2022-02-01 03:48:26,13.6017,26.6876,51.19,33,21,15.1
376,Hastings,GB,2022-02-01 03:48:27,50.8552,0.5729,46.53,91,100,19.8
377,Broome,US,2022-02-01 03:48:27,42.2506,-75.833,16.54,75,10,5.01
378,Sola,VU,2022-02-01 03:48:27,-13.8833,167.55,83.07,89,75,0.0
379,Te Anau,NZ,2022-02-01 03:48:28,-45.4167,167.7167,76.15,42,100,2.66
380,Japura,ID,2022-02-01 03:48:28,-0.3167,102.35,85.24,69,99,3.51
381,Puteyets,RU,2022-02-01 03:48:28,65.1716,57.091,-3.37,100,95,4.38
382,Thanh Hoa,VN,2022-02-01 03:48:20,19.8,105.7667,60.57,62,97,5.41
383,Grand-Lahou,CI,2022-02-01 03:48:29,5.1367,-5.0242,76.55,89,100,2.42
384,Trebic,CZ,2022-02-01 03:48:29,49.2149,15.8817,33.04,92,100,8.05
385,Jesus Carranza,MX,2022-02-01 03:48:29,17.4333,-95.0333,67.82,93,0,6.08
386,Inirida,CO,2022-02-01 03:48:30,3.8653,-67.9239,74.89,63,100,1.43
387,Bure,ET,2022-02-01 03:48:30,10.7,37.0667,54.36,60,12,3.87
388,Bud,US,2022-02-01 03:48:30,39.447,-86.1758,35.91,73,99,8.57
389,Benghazi,LY,2022-02-01 03:48:31,32.1167,20.0667,57.31,58,21,18.97
390,Caravelas,BR,2022-02-01 03:48:31,-17.7125,-39.2481,77.31,91,60,8.32
391,Seoul,KR,2022-02-01 03:48:12,37.5683,126.9778,33.37,64,75,8.05
392,Awbari,LY,2022-02-01 03:48:32,26.5921,12.7805,46.45,47,0,6.17
393,Codrington,AU,2022-02-01 03:48:32,-38.2667,141.9667,61.07,63,91,19.75
394,Beringovskiy,RU,2022-02-01 03:48:32,63.05,179.3167,9.37,95,100,13.82
395,Mortka,RU,2022-02-01 03:48:32,59.3322,66.0214,-9.42,100,63,3.47
396,Male,MV,2022-02-01 03:48:33,4.1748,73.5089,85.95,74,75,16.11
397,Tongchuan,CN,2022-02-01 03:48:33,35.0806,109.0897,29.88,42,79,2.91
398,Vitina,BA,2022-02-01 03:48:33,43.2375,17.4839,45.97,79,100,5.68
399,Hay River,CA,2022-02-01 03:48:34,60.8156,-115.7999,-5.84,84,40,8.05
400,Salinas,US,2022-02-01 03:49:08,36.6777,-121.6555,54.12,85,75,3.44
401,Black River,JM,2022-02-01 03:49:34,18.0264,-77.8487,75.2,88,4,4.65
402,Vicuna,CL,2022-02-01 03:49:35,-30.0319,-70.7081,56.93,62,100,1.66
403,Aklavik,CA,2022-02-01 03:49:35,68.2191,-135.0107,-4.97,97,100,5.08
404,Inuvik,CA,2022-02-01 03:49:35,68.3499,-133.7218,-4.79,81,100,10.36
405,Namibe,AO,2022-02-01 03:49:36,-15.1961,12.1522,69.93,75,99,8.46
406,Rawson,AR,2022-02-01 03:49:36,-43.3002,-65.1023,70.3,29,3,15.52
407,Verkhnyaya Inta,RU,2022-02-01 03:49:36,65.9811,60.3094,-1.48,96,100,4.61
408,Xining,CN,2022-02-01 03:49:36,36.6167,101.7667,17.55,47,58,1.95
409,Beloha,MG,2022-02-01 03:49:37,-25.1667,45.05,73.36,71,82,10.8
410,Orange Cove,US,2022-02-01 03:49:37,36.6244,-119.3137,53.26,65,100,1.7
411,Malinovoye Ozero,RU,2022-02-01 03:49:37,51.6753,79.7825,9.41,94,85,4.54
412,Lompoc,US,2022-02-01 03:45:16,34.6391,-120.4579,59.41,87,0,4.61
413,Kyabe,TD,2022-02-01 03:49:38,9.4515,18.9449,65.7,19,1,5.32
414,Havre-Saint-Pierre,CA,2022-02-01 03:49:38,50.2334,-63.5986,6.8,71,20,11.5
415,San Rafael Del Sur,NI,2022-02-01 03:49:38,11.8485,-86.4384,77.97,60,8,15.17
416,Zunyi,CN,2022-02-01 03:49:39,27.6867,106.9072,35.08,99,100,5.26
417,Kose,TR,2022-02-01 03:49:39,40.21,39.6511,21.76,95,99,4.18
418,La Asuncion,VE,2022-02-01 03:49:39,11.0333,-63.8628,78.53,89,35,11.5
419,Belmonte,BR,2022-02-01 03:49:40,-15.8631,-38.8828,79.3,87,5,7.92
420,Alto Araguaia,BR,2022-02-01 03:49:40,-17.3147,-53.2153,67.21,98,100,3.74
421,Kargil,IN,2022-02-01 03:49:40,34.5667,76.1,1.74,88,49,0.83
422,Tuatapere,NZ,2022-02-01 03:49:40,-46.1333,167.6833,74.39,52,100,3.96
423,Mount Isa,AU,2022-02-01 03:49:41,-20.7333,139.5,91.17,46,40,13.8
424,Constitucion,CL,2022-02-01 03:49:41,-35.3333,-72.4167,57.29,74,0,5.19
425,Meiganga,CM,2022-02-01 03:49:41,6.5167,14.3,57.96,24,35,4.29
426,Isangel,VU,2022-02-01 03:49:42,-19.55,169.2667,86.11,79,97,16.11
427,Hasaki,JP,2022-02-01 03:49:42,35.7333,140.8333,48.6,39,97,3.78
428,Forbes,AU,2022-02-01 03:49:42,-33.3833,148.0167,73.69,82,100,8.43
429,Itoman,JP,2022-02-01 03:49:43,26.1247,127.6694,68.02,57,75,10.36
430,Saint-Maximin-La-Sainte-Baume,FR,2022-02-01 03:49:43,43.4521,5.8622,42.51,55,33,12.41
431,Donduseni,MD,2022-02-01 03:49:43,48.2427,27.6101,29.16,82,99,3.29
432,Lobito,AO,2022-02-01 03:49:43,-12.3481,13.5456,74.5,79,99,2.75
433,Atikokan,CA,2022-02-01 03:49:44,48.7555,-91.6216,25.14,92,100,10.07
434,Tautira,PF,2022-02-01 03:49:44,-17.7333,-149.15,84.22,78,30,20.47
435,Flinders,AU,2022-02-01 03:49:45,-34.5833,150.8552,95.2,65,30,4.0
436,Ewa Beach,US,2022-02-01 03:49:45,21.3156,-158.0072,75.69,66,100,0.0
437,Port Blair,IN,2022-02-01 03:49:45,11.6667,92.75,78.84,69,40,9.22
438,Umred,IN,2022-02-01 03:49:45,20.85,79.3333,68.29,22,1,4.34
439,Imbituba,BR,2022-02-01 03:48:47,-28.24,-48.6703,73.29,91,25,5.14
440,Barranca,PE,2022-02-01 03:49:46,-10.75,-77.7667,70.29,82,27,5.97
441,Waverley,ZA,2022-02-01 03:49:46,-25.7023,28.2591,63.01,91,100,5.75
442,Traralgon,AU,2022-02-01 03:49:46,-38.1833,146.5333,77.41,67,51,10.6
443,Atasu,KZ,2022-02-01 03:49:47,48.6814,71.6433,0.14,96,18,3.96
444,Bol,TD,2022-02-01 03:49:47,13.4586,14.7147,60.58,37,0,20.94
445,Leningradskiy,RU,2022-02-01 03:49:47,69.3833,178.4167,-17.18,95,52,9.82
446,Okha,RU,2022-02-01 03:49:48,53.5739,142.9478,5.92,91,100,24.07
447,Ranong,TH,2022-02-01 03:50:48,9.9658,98.6348,87.73,56,21,2.42
448,Cartama,ES,2022-02-01 03:50:25,36.7107,-4.633,58.32,36,0,18.41
449,Camacha,PT,2022-02-01 03:50:48,33.0833,-16.3333,61.56,77,20,24.16
450,Sosnovka,RU,2022-02-01 03:50:49,56.255,51.2842,28.26,93,100,12.03
451,Faya,SA,2022-02-01 03:50:49,18.3851,42.4509,51.91,75,8,3.04
452,Batsfjord,NO,2022-02-01 03:50:49,70.6345,29.7185,16.02,77,66,8.61
453,Vesoul,FR,2022-02-01 03:50:50,47.5833,5.8333,37.35,88,100,6.69
454,Dali,CN,2022-02-01 03:50:50,25.7,100.1833,51.42,48,25,8.12
455,Waremme,BE,2022-02-01 03:50:50,50.6979,5.256,38.32,91,75,11.5
456,Taltal,CL,2022-02-01 03:50:51,-25.4,-70.4833,64.62,81,3,1.43
457,Hondo,JP,2022-02-01 03:50:51,32.45,130.2,49.95,67,99,17.09
458,Acapulco,MX,2022-02-01 03:47:43,16.8634,-99.8901,76.41,71,0,7.67
459,Santiago Del Estero,AR,2022-02-01 03:50:51,-27.7951,-64.2615,75.99,44,100,3.24
460,Riyadh,SA,2022-02-01 03:46:40,24.6877,46.7219,62.74,36,88,9.46
461,Prainha,BR,2022-02-01 03:50:52,-1.8,-53.48,72.91,97,93,2.64
462,Grenada,ES,2022-02-01 03:47:27,37.1882,-3.6067,45.1,72,0,0.0
463,Kandrian,PG,2022-02-01 03:50:52,-6.2167,149.55,84.06,74,100,3.6
464,Neiafu,TO,2022-02-01 03:50:52,-18.65,-173.9833,84.88,65,20,6.91
465,Puerto Cabezas,NI,2022-02-01 03:50:53,14.0351,-83.3888,70.38,83,3,6.42
466,Raudeberg,NO,2022-02-01 03:50:53,61.9875,5.1352,31.19,85,100,8.01
467,Tabou,CI,2022-02-01 03:50:53,4.423,-7.3528,76.5,89,33,4.83
468,Marsh Harbour,BS,2022-02-01 03:50:54,26.5412,-77.0636,65.16,55,0,13.35
469,Palasa,IN,2022-02-01 03:50:54,18.7667,84.4167,76.01,59,14,5.14
470,Yulara,AU,2022-02-01 03:50:54,-25.2406,130.9889,71.44,100,100,13.8
471,Mahajanga,MG,2022-02-01 03:50:55,-15.7167,46.3167,77.02,94,20,3.44
472,Petropavlovka,RU,2022-02-01 03:50:55,50.6114,105.3196,1.31,86,52,2.77
473,Artyom,AZ,2022-02-01 03:50:55,40.4723,50.333,41.14,87,83,21.21
474,Aripuana,BR,2022-02-01 03:50:55,-9.1667,-60.6333,70.5,98,100,0.98
475,Lander,US,2022-02-01 03:50:56,42.833,-108.7307,27.41,38,0,11.5
476,Antofagasta,CL,2022-02-01 03:50:56,-23.65,-70.4,65.48,83,7,1.92
477,Tumsar,IN,2022-02-01 03:50:56,21.3833,79.7333,72.54,23,3,2.95
478,Katsuura,JP,2022-02-01 03:50:57,35.1333,140.3,48.31,52,90,6.67
479,Nuuk,GL,2022-02-01 03:50:57,64.1835,-51.7216,14.88,92,100,11.99
480,Kishi,NG,2022-02-01 03:50:57,9.0833,3.85,67.32,17,94,4.68
481,Tateyama,JP,2022-02-01 03:50:58,34.9833,139.8667,52.07,52,86,4.0
482,Lermontovka,RU,2022-02-01 03:50:58,47.1453,134.3383,8.91,83,96,5.55
483,Ust-Barguzin,RU,2022-02-01 03:50:58,53.45,108.9833,-3.03,90,98,3.38
484,Laguna,US,2022-02-01 03:50:59,38.421,-121.4238,55.31,72,0,3.44
485,Toyooka,JP,2022-02-01 03:50:59,35.5333,134.8333,44.65,61,75,8.05
486,Serenje,ZM,2022-02-01 03:51:00,-13.2325,30.2352,58.28,97,12,2.3
487,Souillac,MU,2022-02-01 03:51:00,-20.5167,57.5167,80.98,74,75,18.41
488,Kenitra,MA,2022-02-01 03:51:00,34.261,-6.5802,55.72,70,0,3.51
489,Jiwani,PK,2022-02-01 03:51:00,25.05,61.7417,72.68,62,0,1.03
490,Basco,PH,2022-02-01 03:51:01,20.4487,121.9702,72.81,69,46,17.83
491,Mangrol,IN,2022-02-01 03:51:01,21.1167,70.1167,72.14,71,0,9.26
492,Kwinana,AU,2022-02-01 03:51:01,-32.25,115.7667,79.3,39,5,14.32
493,Nueva Rosita,MX,2022-02-01 03:52:02,27.95,-101.2167,58.21,60,0,2.71
494,Paidha,UG,2022-02-01 03:52:02,2.4167,30.9855,64.56,43,97,4.29
495,Kelvington,CA,2022-02-01 03:52:02,52.1667,-103.5343,8.26,92,100,25.01
496,Birjand,IR,2022-02-01 03:51:10,32.8663,59.2211,45.07,13,100,18.41
497,Kathmandu,NP,2022-02-01 03:47:03,27.7167,85.3167,48.42,81,20,0.0
498,Oroville,US,2022-02-01 03:52:03,39.5138,-121.5564,56.34,44,0,3.44
499,Sokoni,TZ,2022-02-01 03:52:03,-6.4333,39.55,77.29,76,52,5.82
500,Palmer,US,2022-02-01 03:52:03,42.1584,-72.3287,15.75,78,0,0.0
501,Bac Lieu,VN,2022-02-01 03:52:04,9.285,105.7244,85.03,63,22,18.84
502,Oskemen,KZ,2022-02-01 03:52:04,49.9565,82.6119,-5.08,83,75,0.0
503,Jumla,NP,2022-02-01 03:52:04,29.2747,82.1838,40.51,35,3,3.94
504,Axim,GH,2022-02-01 03:52:05,4.8699,-2.2405,77.0,86,100,2.08
505,Dongsheng,CN,2022-02-01 03:52:05,39.8161,109.9776,15.39,27,0,5.28
506,Careiro Da Varzea,BR,2022-02-01 03:52:05,-3.2003,-59.8119,77.63,96,100,3.36
507,Concordia,AR,2022-02-01 03:48:33,-31.393,-58.0209,71.78,64,0,8.99
508,Vardo,NO,2022-02-01 03:52:01,70.3705,31.1107,16.0,83,36,8.77
509,Santa Ines,BR,2022-02-01 03:52:06,-3.6667,-45.38,73.09,97,96,2.71
510,Hamilton,US,2022-02-01 03:51:17,39.1834,-84.5333,34.88,74,100,1.01
511,Naze,JP,2022-02-01 03:52:06,28.3667,129.4833,59.92,59,76,7.52
512,Iquique,CL,2022-02-01 03:52:07,-20.2208,-70.1431,69.84,73,0,3.04
513,Deputatskiy,RU,2022-02-01 03:52:07,69.3,139.9,-14.17,97,100,1.23
514,Batagay,RU,2022-02-01 03:52:08,67.6333,134.6333,-26.64,98,93,0.78
515,Warwick,US,2022-02-01 03:52:09,41.7001,-71.4162,23.88,75,86,1.01
516,Tenenkou,ML,2022-02-01 03:52:09,14.4572,-4.9169,69.62,18,19,10.74
517,Nyrob,RU,2022-02-01 03:52:09,60.733,56.7202,-3.12,100,84,3.27
518,Albury,AU,2022-02-01 03:52:10,-36.0833,146.9167,90.01,81,92,9.22
519,Alexandria,EG,2022-02-01 03:49:00,31.2156,29.9553,48.74,93,20,3.44
520,Zyryanka,RU,2022-02-01 03:52:10,65.75,150.85,-8.99,95,100,11.45
521,Suwannaphum,TH,2022-02-01 03:52:10,15.6035,103.8021,81.03,50,6,8.66
522,Kalispell,US,2022-02-01 03:52:11,48.1958,-114.3129,29.37,74,75,4.61
523,Iberia,US,2022-02-01 03:52:11,29.9502,-91.7507,60.87,63,0,12.66
524,Mnogovershinnyy,RU,2022-02-01 03:52:11,53.9353,139.9242,2.53,84,100,7.45
525,Vyazniki,RU,2022-02-01 03:52:11,56.25,42.1667,31.08,95,100,10.6
526,Gasan,PH,2022-02-01 03:52:12,13.3237,121.8467,82.11,74,76,11.1
527,Okhotsk,RU,2022-02-01 03:52:12,59.3833,143.3,9.39,79,100,14.05
528,Visnes,NO,2022-02-01 03:52:12,59.3556,5.2242,36.57,93,100,12.66
